"","tweet","city","movie","day","Sentiment_Score"
"157","So Captain America Civil War is definitely a clean ass movie","New York City","Captain America: Civil War","05.08.2016",0.936540111911868
"158","Indies are our beat, but we can't help but be excited for these summer blockbusters https://t.co/BoxXWl2z06 https://t.co/dnnxYvtmfO","New York City","Captain America: Civil War","05.08.2016",0.957972067256248
"159","Yup Captain America: Civil War is easily the best Marvel movie to date.","New York City","Captain America: Civil War","05.08.2016",0.996682619062092
"160","MOVIE REVIEW: CAPTAIN AMERICA CIVIL WAR #NYC #MovieReview #CaptainAmericaCivilWar #Marvel  https://t.co/JFh8hnFhBv","New York City","Captain America: Civil War","05.08.2016",0.727112562531115
"161","RT @WhyUMadThough: The competition not really seeing Marvel. Captain America: Civil War is the best movie of the year. 
Easily.","New York City","Captain America: Civil War","05.08.2016",0.920266865765016
"162","The competition not really seeing Marvel. Captain America: Civil War is the best movie of the year. 
Easily.","New York City","Captain America: Civil War","05.08.2016",0.956911152110265
"163","Holy fucking shit Captain America: Civil War is the best superhero sequel ever IF NOT the best superhero movie PERIOD. 

GO 

SEE 

IT","New York City","Captain America: Civil War","05.08.2016",0.850358422720066
"164","RT @HITS1031: MTV Movie Awards: Chris Evans Premieres New 'Captain America: Civil War' Clip https://t.co/z5klLURZpP","New York City","Captain America: Civil War","05.08.2016",0.566691448574799
"165","Everyone should go see captain America civil war that movie is a triumph of film making.","New York City","Captain America: Civil War","05.08.2016",0.816129115563189
"166","Captain America Civil War. AMAZING! If your a movie fan, go watch this movie! @Marvel @RobertDowneyJr @ChrisEvans #CivilWarPremiere","New York City","Captain America: Civil War","05.08.2016",0.976753520722645
"167","popcorn sculpture right outside movie theater after Captain America - Civil War https://t.co/2IhvatP8Ub","New York City","Captain America: Civil War","05.08.2016",0.507452223895471
"168","I added a video to a @YouTube playlist https://t.co/gCCyoxGVUR 13 Biggest Captain America: Civil War Movie / Comic Differences","New York City","Captain America: Civil War","05.08.2016",0.469125399369691
"169","I liked a @YouTube video https://t.co/gCCyoxGVUR 13 Biggest Captain America: Civil War Movie / Comic Differences","New York City","Captain America: Civil War","05.08.2016",0.594949296653371
"170","RT @Redray18: CAPTAIN AMERICA: CIVIL WAR <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

This movie was TOO LIT","New York City","Captain America: Civil War","05.08.2016",0.192682565592115
"171","God damn Captain America Civil War such a great fucking movie","New York City","Captain America: Civil War","05.08.2016",0.906090293776947
"172","Tôi dã thêm video vào danh sách phát https://t.co/YLfOgjKXfL 13 Biggest Captain America: Civil War Movie / Comic Differences","New York City","Captain America: Civil War","05.08.2016",0.457739035333855
"173","The Kid's Movie Review-(Captain America Civil War): https://t.co/pO67vKMJbm via @YouTube","New York City","Captain America: Civil War","05.08.2016",0.605117209510613
"174","Avengers 2.5 aka Captain America: Civil War is a movie you enjoy while watching but diminishes the more you think about it.","New York City","Captain America: Civil War","05.08.2016",0.738123888486793
"175","I liked a @YouTube video from @tjsotomayor https://t.co/EG4D6vXQVX Ep #1018 Captain America's Civil War Movie Live Fan Reaction","New York City","Captain America: Civil War","05.08.2016",0.949252242081889
"176","Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: … https://t.co/6C1HwWE1Kb","New York City","Captain America: Civil War","05.08.2016",0.760338794066302
"177","Captain America: Civil War - great, slightly behind The Winter Soldier on my list. 1 character stands out great + can't wait for that movie.","New York City","Captain America: Civil War","05.08.2016",0.998653380076558
"178","Captain America Civil War was absolutely awesome!!! I  felt like I was seeing my childhood dream movie. I grew up with them since age 8!","New York City","Captain America: Civil War","05.08.2016",0.984682683006115
"179","Just saw Captain America: Civil War and I think it's the best superhero movie right now. Better than Deadpool. Thank you Marvel!","New York City","Captain America: Civil War","05.08.2016",0.997835466757599
"180","Tôi dã thêm video vào danh sách phát https://t.co/yRdbn1vvyZ Captain America: Civil War | Movie Review | Anupama Chopra trên","New York City","Captain America: Civil War","05.08.2016",0.419127565127348
"181","Tôi dã thêm video vào danh sách phát https://t.co/uMsAxKJIGp Captain America: Civil War SPOILER FREE Movie Review trên","New York City","Captain America: Civil War","05.08.2016",0.727573790291219
"182","Tôi dã thêm video vào danh sách phát https://t.co/M16eSbKzed Captain America: Civil War SPOILER Movie Review trên @YouTube","New York City","Captain America: Civil War","05.08.2016",0.884104798240657
"183","Tôi dã thêm video vào danh sách phát https://t.co/go433hKkYn Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!! trên","New York City","Captain America: Civil War","05.08.2016",0.649174578193287
"184","Tôi dã thêm video vào danh sách phát https://t.co/LorwQdOHrm Marvel Legends Giant Man BAF Captain America Civil War Movie Build","New York City","Captain America: Civil War","05.08.2016",0.735067450441732
"185","Tôi dã thêm video vào danh sách phát https://t.co/Be9vLwuuLm Marvel Legends Black Panther Captain America Civil War Movie Giant","New York City","Captain America: Civil War","05.08.2016",0.655182707216347
"186","Tôi dã thêm video vào danh sách phát https://t.co/hyFI8cibrg CAPTAIN AMERICA: CIVIL WAR B-Roll Footage #2 (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.73481791670478
"187","Tôi dã thêm video vào danh sách phát https://t.co/KaoezjHlfd CAPTAIN AMERICA: CIVIL WAR TV Spot - Join (2016) Marvel Movie HD","New York City","Captain America: Civil War","05.08.2016",0.612857164822268
"188","Tôi dã thêm video vào danh sách phát https://t.co/fHzSGtQYwn CAPTAIN AMERICA: CIVIL WAR - Movie Review [SPOILER FREE] trên","New York City","Captain America: Civil War","05.08.2016",0.802302932185336
"189","Tôi dã thêm video vào danh sách phát https://t.co/oHpJB6OtO0 CAPTAIN AMERICA: CIVIL WAR Featurette - Story (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.616079193757145
"190","Tôi dã thêm video vào danh sách phát https://t.co/mmpDW0JbRW CAPTAIN AMERICA: CIVIL WAR TV Spot - Suit Up (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.785400844867735
"191","Tôi dã thêm video vào danh sách phát https://t.co/xNzSWUvgbQ CAPTAIN AMERICA: CIVIL WAR TV spot - Long Day (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.738787528138996
"192","Tôi dã thêm video vào danh sách phát https://t.co/caSVbq3fIS CAPTAIN AMERICA: CIVIL WAR Final Trailer (2016) Marvel Movie [4K","New York City","Captain America: Civil War","05.08.2016",0.807947691467169
"193","Tôi dã thêm video vào danh sách phát https://t.co/8Hx99pClsF CAPTAIN AMERICA: CIVIL WAR Movie Clip - Black Panther vs Bucky","New York City","Captain America: Civil War","05.08.2016",0.386404486503132
"194","Tôi dã thêm video vào danh sách phát https://t.co/aM7iAZXOIq CAPTAIN AMERICA: CIVIL WAR Official Trailer (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.819705324905794
"195","Tôi dã thêm video vào danh sách phát https://t.co/id5xV48oCk CAPTAIN AMERICA: CIVIL WAR TV Spot - Greatest Superhero Movie Ever","New York City","Captain America: Civil War","05.08.2016",0.917220007855709
"196","Tôi dã thêm video vào danh sách phát https://t.co/pZXkxQ6qYp CAPTAIN AMERICA: CIVIL WAR Movie Clip - Avengers Attack (2016)","New York City","Captain America: Civil War","05.08.2016",0.857463127949712
"197","Tôi dã thêm video vào danh sách phát https://t.co/XbYC2DmHIi CAPTAIN AMERICA: CIVIL WAR TV Spot - Dangerous (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.701009783182415
"198","Tôi dã thêm video vào danh sách phát https://t.co/fDOlCSgxLe CAPTAIN AMERICA: CIVIL WAR Movie Clip - Right to Choose (2016)","New York City","Captain America: Civil War","05.08.2016",0.9196713832303
"199","Tôi dã thêm video vào danh sách phát https://t.co/q3ApZmq8oq CAPTAIN AMERICA: CIVIL WAR TV Spot - Awesome (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.95992677721568
"200","Tôi dã thêm video vào danh sách phát https://t.co/gyjZ56ZK3Z CAPTAIN AMERICA: CIVIL WAR Movie Clip - Tony Stark vs Bucky (2016)","New York City","Captain America: Civil War","05.08.2016",0.873271366001634
"201","Tôi dã thêm video vào danh sách phát https://t.co/g6Jd07C732 CAPTAIN AMERICA: CIVIL WAR TV Spot - Assemble (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.825214807076531
"202","Tôi dã thêm video vào danh sách phát https://t.co/Ol9MUum26T CAPTAIN AMERICA: CIVIL WAR Movie Clip - T´Challa vs Bucky (2016)","New York City","Captain America: Civil War","05.08.2016",0.917969127920056
"203","Tôi dã thêm video vào danh sách phát https://t.co/yVloDarsva CAPTAIN AMERICA: CIVIL WAR Movie Clip - Spider-Man Revealed (2016)","New York City","Captain America: Civil War","05.08.2016",0.809109718035473
"204","Tôi dã thêm video vào danh sách phát https://t.co/vWxH6AZurQ CAPTAIN AMERICA: CIVIL WAR Movie Clip - Cap vs Bucky (2016) Marvel","New York City","Captain America: Civil War","05.08.2016",0.841962117390415
"205","Tôi dã thêm video vào danh sách phát https://t.co/imEgSu0jeq CAPTAIN AMERICA: CIVIL WAR Movie Clip - Black Panther Chase (2016)","New York City","Captain America: Civil War","05.08.2016",0.875215038826743
"206","Tôi dã thêm video vào danh sách phát https://t.co/LRWLbrPSCm CAPTAIN AMERICA: CIVIL WAR TV Spot - Family (2016) Marvel Movie HD","New York City","Captain America: Civil War","05.08.2016",0.686963895045589
"207","Tôi dã thêm video vào danh sách phát https://t.co/hgdlqwZP5h CAPTAIN AMERICA: CIVIL WAR TV Spot - Team Cap (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.725315470389806
"208","Tôi dã thêm video vào danh sách phát https://t.co/1U4GSnaseV CAPTAIN AMERICA: CIVIL WAR B-Roll Footage #1 (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.871558565328902
"209","Tôi dã thêm video vào danh sách phát https://t.co/MfSFtH3ySt CAPTAIN AMERICA: CIVIL WAR TV Spot - Tonight (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.52923971158793
"210","Tôi dã thêm video vào danh sách phát https://t.co/S6oyUUDSOB CAPTAIN AMERICA: CIVIL WAR Movie Clip - Ant-Man Recruit (2016)","New York City","Captain America: Civil War","05.08.2016",0.780281069669403
"211","Tôi dã thêm video vào danh sách phát https://t.co/9w6YGlqC37 CAPTAIN AMERICA: CIVIL WAR TV Spot - We Fight (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.713761923262281
"212","Tôi dã thêm video vào danh sách phát https://t.co/0BPidRG0gT CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision and Scarlet Witch","New York City","Captain America: Civil War","05.08.2016",0.739819002702293
"213","Tôi dã thêm video vào danh sách phát https://t.co/zpHEWPPKuh CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision vs Hawkeye (2016)","New York City","Captain America: Civil War","05.08.2016",0.892502486057929
"214","Tôi dã thêm video vào danh sách phát https://t.co/0p31Q4eDcB CAPTAIN AMERICA: CIVIL WAR Featurette - Story (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.810752256635189
"215","Tôi dã thêm video vào danh sách phát https://t.co/R6AC7Ye1jJ CAPTAIN AMERICA: CIVIL WAR Movie Clip - Cap Needs Our Help (2016)","New York City","Captain America: Civil War","05.08.2016",0.965532579577213
"216","Captain America: Civil War is my favorite Marvel movie to date","New York City","Captain America: Civil War","05.08.2016",0.987857730645305
"217","Currently watching Captain America Civil War lost AF bc I've never seen a marvel movie <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","New York City","Captain America: Civil War","05.08.2016",0.593155589455456
"218","Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: … https://t.co/ImwrKqdEl6","New York City","Captain America: Civil War","05.08.2016",0.848443022810509
"219","We looked at the box office numbers for every movie. Where will 'Captain America' fall? https://t.co/p8EYZUenPm https://t.co/Jv9ES9H9tD","New York City","Captain America: Civil War","05.08.2016",0.852062384051559
"220","Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: https://t.co/wiGa5TziwJ https://t.co/LrJGFZO3Ii","New York City","Captain America: Civil War","05.08.2016",0.798507806603778
"221","Post Captain America Civil War ""food""! Great movie! #redrobin… https://t.co/z5srjydP1t","New York City","Captain America: Civil War","05.08.2016",0.99610298197328
"222","I'm going to see Captain America: Civil War Movie Next Friday on May the 13th, 2016 — excited for Marvel's Captain America: Civil War","New York City","Captain America: Civil War","05.08.2016",0.431479693621884
"223","Captain America Civil War. 10/10 10/10 100/100 100/100. Best movie. Best movie.","New York City","Captain America: Civil War","05.08.2016",0.993950919845463
"224","I liked a @YouTube video from @tjsotomayor https://t.co/BkEPN2q8qL Ep #1018 Captain America's Civil War Movie Live Fan Reaction","New York City","Captain America: Civil War","05.08.2016",0.916853283541343
"225","IGN: These are the 13 biggest differences between the #CivilWar movies and comics! https://t.co/2dsKZr9MjJ https://t.co/fqblFt8n31: #Strea…","New York City","Captain America: Civil War","05.08.2016",0.679682577403091
"226","I liked a @YouTube video from @tyronemagnus77 https://t.co/8FeCzjg4hL Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","New York City","Captain America: Civil War","05.08.2016",0.892167462544166
"227","I liked a @YouTube video from @tyronemagnus77 https://t.co/YXxK0VecqV Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","New York City","Captain America: Civil War","05.08.2016",0.953059702793684
"228","Captain america civil war was so good. I haven't enjoyed myself in a movie theater in a long time.","New York City","Captain America: Civil War","05.08.2016",0.997482780818736
"229","This game has given me more anxiety than the entire Captain America: Civil War movie...","New York City","Captain America: Civil War","05.08.2016",0.881823100361954
"230","Captain America Civil War was amazing! I give it a 9.5/10, I think it's now my favorite Marvel movie!","New York City","Captain America: Civil War","05.08.2016",0.996027418799303
"231","RT @gearpatrol: Review: ‘Captain America: Civil War’ is the best avenger's film yet https://t.co/WpyDwEHkWa https://t.co/oDdsOEDgQm","New York City","Captain America: Civil War","05.08.2016",0.950564482590951
"232","CAPTAIN AMERICA: CIVIL WAR <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

This movie was TOO LIT","New York City","Captain America: Civil War","05.08.2016",0.266000550115321
"233","I liked a @YouTube video https://t.co/0H2KmtY321 Captain America: Civil War Movie Review - Maniacal Cinephile","New York City","Captain America: Civil War","05.08.2016",0.962289915037832
"234","Movie night (@ City Center 15: Cinema de Lux for Captain America: Civil War An IMAX 3D Experience) https://t.co/BkZYW2Qn23","New York City","Captain America: Civil War","05.08.2016",0.795886030185334
"235","Just saw Captain America: Civil War. Amazing movie with the greatest action sequences to date! Spider-Man stole the show... and the shield.","New York City","Captain America: Civil War","05.08.2016",0.993976275199442
"236","RT @yourENTnews: Captain America: Civil War - Official ""Black Panther Vs Bucky"" Movie Clip [HD]
https://t.co/CiLzOzHDOi","New York City","Captain America: Civil War","05.08.2016",0.945496415972061
"237","‘Captain America: Civil War’: the secret post-credit scenes everyone's talking about https://t.co/sZ14yB4P8H https://t.co/2VzVgA1tPc","New York City","Captain America: Civil War","05.08.2016",0.741596722413382
"238","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/uepxomSKGS","New York City","Captain America: Civil War","05.08.2016",0.865552877666009
"239","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/wB0tAeuX3p","New York City","Captain America: Civil War","05.08.2016",0.881403772361159
"240","OMG!!! CAPTAIN AMERICA CIVIL WAR!!!
WOW!! WHAT A MOVIE!!! I JUST GOT BACK HOME FROM SEEING IT
I COULDN'T BELIEVE THE PART WHERE CAPTAIN AMER","New York City","Captain America: Civil War","05.08.2016",0.651150303367116
"241","RT @BilgeEbiri: My review of the new Marvel movie AVENGERS 3: AVENGERS V. AVENGERS. https://t.co/pAujIOWEbk","New York City","Captain America: Civil War","05.08.2016",0.482576884541032
"242","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/jTEOBvM2Bg","New York City","Captain America: Civil War","05.08.2016",0.896423634606487
"243","Captain America: Civil War felt absolute truth brilliant. Marvel's best to date! (I'm on a movie high right now. Review coming later)","New York City","Captain America: Civil War","05.08.2016",0.973739495482657
"244","13 Biggest Captain America: Civil War Movie / Comic Differences https://t.co/rWovi5kerc https://t.co/UkQwEGeIIG","New York City","Captain America: Civil War","05.08.2016",0.684402296732749
"245","Here's Why Marvel Is So Good At This - Captain America: Civil War could well be the best Marvel Studios movie b... https://t.co/1J9O8FK5Pb","New York City","Captain America: Civil War","05.08.2016",0.8763982085288
"246","i see captain america civil war 
i liked
what is your opinion about movie?","New York City","Captain America: Civil War","05.08.2016",0.870667341300935
"247","Here's Why Marvel Is So Good At This - Captain America: Civil War could well be the best Marvel Studios movie b... https://t.co/6qbgfdzeX7","New York City","Captain America: Civil War","05.08.2016",0.861937634480366
"248","Captain America: Civil War Is the Avengers Movie Age of Ultron Should've Been via @io9 https://t.co/K40EUiKMEe https://t.co/IQOVVCT6y9","New York City","Captain America: Civil War","05.08.2016",0.685124966689076
"249","Belated S/O to the dude I walked past earlier who was talking about the Captain America movie over the phone: ""It was literally a Civil War""","Chicago","Captain America: Civil War","05.08.2016",0.54702083009095
"250","It's an ok movie — watching Captain America: Civil <U+034F>Wa<U+034F>r at North Riverside Mall Theatre - Classic Cinemas https://t.co/rJKix5CWTe","Chicago","Captain America: Civil War","05.08.2016",0.687088351869073
"251","Just watched Captain America Civil War the shit was awesome Black Panther, SpiderMan etc great movie in my opinion https://t.co/jPbi5C6BSr","Chicago","Captain America: Civil War","05.08.2016",0.928413591482414
"252","RT @SpoilerDashFree: This was AWESOME! 
Watch my Spoiler or Non-Spoiler Review for #CaptainAmericaCivilWar https://t.co/pVkZ6kbe0P https://…","Chicago","Captain America: Civil War","05.08.2016",0.963197231816685
"253","This was AWESOME! 
Watch my Spoiler or Non-Spoiler Review for #CaptainAmericaCivilWar https://t.co/pVkZ6kbe0P https://t.co/QtCtd5W6dt","Chicago","Captain America: Civil War","05.08.2016",0.950580108467323
"254","Captain America Civil War was probably the best movie I'm gonna see this year <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>","Chicago","Captain America: Civil War","05.08.2016",0.985103613012509
"255","Surprise Mommy n' Aidan movie date! <ed><U+00AE><U+00BA><ed><U+00BC><U+008F><ed><U+00AE><U+00BA><ed><U+00BC><U+008F> — watching Captain America: Civil <U+034F>Wa<U+034F>r at Rave Cinemas 53 https://t.co/XhnNBL5yRW","Chicago","Captain America: Civil War","05.08.2016",0.880526617405849
"256","'Captain America: Civil War’ is the movie ‘Batman v Superman’ wanted to be https://t.co/2kaMPtKvsK #movies","Chicago","Captain America: Civil War","05.08.2016",0.60176846607569
"257","""Captain America: Civil War"" isomer fine movie. Nuanced, deep, compelling story and characters. Who knew Tony Stark had a conscience?","Chicago","Captain America: Civil War","05.08.2016",0.980271835789749
"258","Just saw captain America civil war. It was amazing I am #TeamSpiderman I would love to see his solo movie with the young actor!","Chicago","Captain America: Civil War","05.08.2016",0.955604653085431
"259","Team Martha. (@ Studio Movie Grill for Captain America: Civil War in Wheaton, IL) https://t.co/GFeQyXA5nT","Chicago","Captain America: Civil War","05.08.2016",0.951974680618096
"260","Civil war was //amazing// but I had Aleks' stupid captain america rap stuck in my head for most of the movie","Chicago","Captain America: Civil War","05.08.2016",0.505074248799449
"261","Jim Alexander of “The Movie Blog” compares “Captain America: Civil War” and “Batman v. Superman:... https://t.co/tRVmT8B6aQ","Chicago","Captain America: Civil War","05.08.2016",0.920169608176274
"262","Jim Alexander of ""The Movie Blog"" compares ""Captain America: Civil War"" and ""Batman v. Superma… https://t.co/LylMy2mQ6V via @wordpressdotcom","Chicago","Captain America: Civil War","05.08.2016",0.911184647236879
"263","Captain America: Civil War is everything a great action/comic book movie should be. Full of spectacle, humor &amp; importantly - story. 4.5/5","Chicago","Captain America: Civil War","05.08.2016",0.995874331852614
"264","New Captain America movie (@ ShowPlace ICON at Roosevelt Collection for Captain America: Civil War in Chicago, IL) https://t.co/VSSjBLmzTh","Chicago","Captain America: Civil War","05.08.2016",0.96842504514205
"265","When it's not trying to be more, #CaptainAmericaCivilWar is a great superhero movie. My review: https://t.co/jcuMHFNMPO","Chicago","Captain America: Civil War","05.08.2016",0.77400998874211
"266","Plan for today is to have a Captain America/Avengers movie marathon and then tomorrow go see Civil War.","Chicago","Captain America: Civil War","05.08.2016",0.755404115412182
"267","RT @bollos87: Captain America civil war is the best marvel movie to date. All the characters fit well. Surprised how well they packed every…","Chicago","Captain America: Civil War","05.08.2016",0.998927456639521
"268","Captain America civil war is the best marvel movie to date. All the characters fit well. Surprised how well they packed everyone in","Chicago","Captain America: Civil War","05.08.2016",0.998663281849063
"269","Paul Rudd Movie!! (@ ShowPlace ICON at Roosevelt Collection for Captain America: Civil War in Chicago, IL) https://t.co/GX1nIYO8US","Chicago","Captain America: Civil War","05.08.2016",0.946001341934085
"270","Captain America civil war was the best movie I ever seen I didn't want to leave the theater","Chicago","Captain America: Civil War","05.08.2016",0.929149190039205
"271","Still not totally sure which is better, but it's down to THE DARK KNIGHT vs. CAPTAIN AMERICA: CIVIL WAR for best ""superhero"" movie ever.","Chicago","Captain America: Civil War","05.08.2016",0.957815728701938
"272","Best of the Week: Young Han Solo Cast, 'Captain America: Civil War' Reviewed and More https://t.co/MF0K5mQTXu #movies #MovieNews","Chicago","Captain America: Civil War","05.08.2016",0.901585516885188
"273","RT @dbzshenron57: Captain America dies in the civil war comics. So don't be upset when he dead af at the end of the movie","Chicago","Captain America: Civil War","05.08.2016",0.773982908509441
"274","Latest I've ever left a movie theater in my life lol. Captain America: Civil War was absolutely ridiculous though! #TeamCap","Chicago","Captain America: Civil War","05.08.2016",0.532463919617396
"275","We bring you our latest movie review from Marvel's Captain America: Civil War. Is this their best film yet?... https://t.co/dmA6hRHEeH","Chicago","Captain America: Civil War","05.08.2016",0.907892021901471
"276","I added a video to a @YouTube playlist https://t.co/yX6Cqf4ath Captain America: Civil War Movie Review!","Chicago","Captain America: Civil War","05.08.2016",0.770058683871872
"277","Ep #1018 Captain America's Civil War Movie Live Fan Reaction https://t.co/XUWnw6vxRx via @YouTube","Chicago","Captain America: Civil War","05.08.2016",0.931498493331612
"278","Captain America Civil War is probably hands down the best superhero movie I've seen. #mindblown","Chicago","Captain America: Civil War","05.08.2016",0.982480941746577
"279","Captain America: Civil War is the movie what Avengers 2 should have been. Much better than that one as well as Batman V Superman.","Chicago","Captain America: Civil War","05.08.2016",0.739285360546687
"280","https://t.co/drrliXp4RJ The Movie Guys review ‘Captain America: Civil War’ #CHICAGOnow","Chicago","Captain America: Civil War","05.08.2016",0.709549943473845
"281","Captain America Civil War was honestly the best marvel movie ever.","Chicago","Captain America: Civil War","05.08.2016",0.955189125507204
"282","The new Captain America Civil War movie was pretty fucking awesome, a must watch for this years superhero movies. https://t.co/1UGNvzwKmM","Chicago","Captain America: Civil War","05.08.2016",0.996237918883019
"283","Guys. Wow. Captain America: Civil War. Wow. Best Marvel movie yet IMO.","Chicago","Captain America: Civil War","05.08.2016",0.983814153845686
"284","Captain America: Civil War is worth it...awesome movie too see. Saw it in 3D @BruceBlitz @Mugsysam @Shadyhere","Chicago","Captain America: Civil War","05.08.2016",0.993795197635765
"285","Captain America civil war is a good ass movie.","Chicago","Captain America: Civil War","05.08.2016",0.93692712473723
"286","4 Reasons Captain America: Civil War is a Great Date Night Movie + Fun Facts https://t.co/Lz7bz7Ubxw via @amomontheside","Chicago","Captain America: Civil War","05.08.2016",0.98918832482294
"287","Captain America dies in the civil war comics. So don't be upset when he dead af at the end of the movie","Chicago","Captain America: Civil War","05.08.2016",0.782087522984072
"288","Movie night! — watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC Chicago Ridge 6 https://t.co/aFXxcJPzoY","Chicago","Captain America: Civil War","05.08.2016",0.749741849466532
