"","tweet","city","movie","day","Sentiment_Score"
"18","See the greatest film from the world's best animation studio tonight at @MetrographNYC. https://t.co/EKnyjGUklc https://t.co/4gOwPD4U7j","New York City","Keanu","05.04.2016",0.909564725131308
"19","""Keanu"" was a charming enough movie--but wasn't it just ""Date Night""?","New York City","Keanu","05.04.2016",0.0778425798330596
"20","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/7JZZ4WqvWv https://t.co/QnRESXhyCk","New York City","Keanu","05.04.2016",0.933391098301123
"21","I liked a @YouTube video https://t.co/Cn34wzqTRw Keanu - Movie Review","New York City","Keanu","05.04.2016",0.934747971959879
"22","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/PFQ3qhmVoA https://t.co/hiiNNFLa03","New York City","Keanu","05.04.2016",0.90408834601614
"23","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/EYixnQg6kK https://t.co/XkJp7JdnK5","New York City","Keanu","05.04.2016",0.908519893602039
"24","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/nBtgJJ1t6Q https://t.co/IywIiD5Ve9","New York City","Keanu","05.04.2016",0.912631562756452
"25","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/nBtgJJ1t6Q https://t.co/THYOA8Z95w","New York City","Keanu","05.04.2016",0.924285937655697
"26","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/8GP4rQVDiS https://t.co/IVxXy6xMZv","New York City","Keanu","05.04.2016",0.966495721970301
"27","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/YF5EonwDoR https://t.co/VmCbVEhX6U","New York City","Keanu","05.04.2016",0.794345281774987
"28","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/QmQKJhyHow https://t.co/xS6VzH64iW","New York City","Keanu","05.04.2016",0.926752467299735
"29","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/Ydw6KMydLH https://t.co/lrdaH8ZD9A","New York City","Keanu","05.04.2016",0.900752595752446
"30","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/0XCvbtTWD8 https://t.co/QXHFywHIjI","New York City","Keanu","05.04.2016",0.725156534700986
"31","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/0NmnlKW5S2 https://t.co/Wb6E3YByHV","New York City","Keanu","05.04.2016",0.890832516526983
"32","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/xGOAGEyxVE https://t.co/GFPb3ygE56","New York City","Keanu","05.04.2016",0.854864239399613
"33","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/XTID2Mk6Jj https://t.co/6iXJm70jXj","New York City","Keanu","05.04.2016",0.782410772354055
"34","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/uSNv2G7WYW https://t.co/A2ETTnRwlt","New York City","Keanu","05.04.2016",0.926810032774242
"35","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/DF9hAOb3yd https://t.co/4Ejo8upwZt","New York City","Keanu","05.04.2016",0.917083195408664
"36","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/NSyroceZ8z https://t.co/CS3a6eayV3","New York City","Keanu","05.04.2016",0.926475009169741
"37","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/9Qjxq7wCnB https://t.co/Z0uq9fkW7F","New York City","Keanu","05.04.2016",0.865781989559267
"38","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/xAXcpArmzN https://t.co/admetYSds9","New York City","Keanu","05.04.2016",0.885687729602637
"39","Keanu was a great movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.04.2016",0.959166498643445
"40","Movie 119/366: Bee Movie (07) **
120:Keanu (16) ***.5
121:The King of Comedy (82) *****
122: The One I Love (14) ****
#COTNOIRMOVIECHALLENGE","New York City","Keanu","05.04.2016",0.937336871421957
"41","Going back to the movie theater 2 flirt #keanu","New York City","Keanu","05.04.2016",0.0498420608222733
"42","RT @jorelblu: KEANU - MOVIE REVIEW: https://t.co/6uYT8jHLYg via @YouTube","New York City","Keanu","05.04.2016",0.813081462542409
"43","#keanu the dumbest movie ever<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.04.2016",0.00451350732667615
"44","Keanu was a funny ass movie <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080>","Chicago","Keanu","05.04.2016",0.485799006369633
"45","I liked a @YouTube video https://t.co/FHOLKp1YRs Keanu - Movie Review","Chicago","Keanu","05.04.2016",0.870575159878161
"46","In honor of the kitten who stars in the new Key &amp; Peele movie ""Keanu,"" Nick is talking about other cats who have... https://t.co/KrzmozuCwu","Chicago","Keanu","05.04.2016",0.924975389253317
"47","Anybody seen the Keanu movie??","Chicago","Keanu","05.04.2016",0.390423919563056
"48","Where did they get that adorable kitten in 'Keanu'? A New Orleans shelter https://t.co/0G82zIrR16 #NOLA #movie #doc","New Orleans","Keanu","05.04.2016",0.902807840051852
"49","RT @KingBach: My homies movie is out in theaters NOW!! It's hilarious! @JordanPeele @KeeganMKey #KEANU https://t.co/u383HfRckN","Los Angeles","Keanu","05.04.2016",0.824864893780842
"50","If you love Key &amp; Peele, then this movie is definitely worth watching — watching Keanu at AMC Fullerton 20 https://t.co/CbNh53aN4V","Los Angeles","Keanu","05.04.2016",0.998358639153445
"51","RT @enews: Me-ow. We ranked the hottest cat movie stars because why not: https://t.co/iaYgTGiMfv https://t.co/JYuvmIxGPx","Los Angeles","Keanu","05.04.2016",0.801518743805306
"52","RT @willroegge: Pleasantly surprised to see a @JeremyFish t-shirt in Keanu the movie. Funny movie. Great artist.","Los Angeles","Keanu","05.04.2016",0.99960354705337
"53","I've been on a Keanu Reeves movie kick. He has made so many awesome movies but too many folks bash the guy. #MakingMoviesPeopleWannaSee","Los Angeles","Keanu","05.04.2016",0.89504589851533
"54","RT @GenGenLove: Do you think the movie Keanu is one long bit about that screenwriting book every douchebag in LA has? What a solid goof.
#K…","Los Angeles","Keanu","05.04.2016",0.954579403888703
"55","“Keanu” is a weirdly google-proof movie even if you add phrases like “black masculinity” to your search.","Los Angeles","Keanu","05.04.2016",0.170161128843486
"56","My husband wrote a letter to @KeeganMKey and @JordanPeele on FB asking for a download of the #Keanu movie since we can't go with a new baby.","Los Angeles","Keanu","05.04.2016",0.844295069400904
"57","Thoughts on ""Keanu"" https://t.co/UtEEBNLcLf","Los Angeles","Keanu","05.04.2016",0.809561215481799
"58","Go see Keanu right now!

#You'reWelcome

Best movie ever!","Los Angeles","Keanu","05.04.2016",0.886828021663447
"59","Pleasantly surprised to see a @JeremyFish t-shirt in Keanu the movie. Funny movie. Great artist.","Los Angeles","Keanu","05.04.2016",0.999794359848117
"60","Minute Movie Review #Keanu #Key&amp;Peele #Hilarious https://t.co/5g6p0Vfspi via @YouTube","Los Angeles","Keanu","05.04.2016",0.970613512791315
"61","Watching Keanu right now and there's a little kid with his dad in front of me. This movie is rated R for reason #smh","Los Angeles","Keanu","05.04.2016",0.157296161348556
"62","Have yall ever seen the movie superbad when Seth was like shut up go pee in ur pants again. Lmao and he was like that was like in the 4th","Los Angeles","Keanu","05.04.2016",0.739238147778179
"63","RT @THR: The making of #Keanu: How @KeyAndPeele wrangled 7 shelter kittens for their movie https://t.co/iBaR9dXI9q https://t.co/qb3JYm2QQH","Los Angeles","Keanu","05.04.2016",0.291038769993855
"64","RT @WendyLeeSzany: I added a video to a @YouTube playlist https://t.co/OAMP0mqoFJ Keanu | Movie Review","Los Angeles","Keanu","05.04.2016",0.692119831274771
"65","Movie Review of Key &amp; Peele's Keanu! #Keanu #KeyAndPeele
https://t.co/Z4D8tt3OVe https://t.co/TFyGhznrCt","Houston","Keanu","05.04.2016",0.555692810961082
"66","7 Shelter Kittens in 'Keanu' Movie Get Hollywood Homes
via @lifewithcatstv @LowellSunNews @AP... https://t.co/ZgpWKmi3pS","Houston","Keanu","05.04.2016",0.8089022864958
"67","This Week’s WAMG Podcast – GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/C7N3gYv51j","St. Louis ","Keanu","05.04.2016",0.958256730701036
"68","RT @BroncoManiac8: Went to see Keanu! 
If you like Key and Peele comedy, you will enjoy this movie! #KeanuMovie https://t.co/7kp6efu5Jl","Denver ","Keanu","05.04.2016",0.724657525262099
"69","Went to see Keanu! 
If you like Key and Peele comedy, you will enjoy this movie! #KeanuMovie https://t.co/7kp6efu5Jl","Denver ","Keanu","05.04.2016",0.791916942623486
"70","Papa Hemingway In Cuba is First Hollywood Movie Shot In Cuba Since 1959 

https://t.co/NkgQi4m3Px
#film #cuba https://t.co/jq5lvl1OQa","Boston","Papa: Hemingway in Cuba","05.04.2016",0.238166181605088
"71","#film Papa Hemingway in Cuba Movie CLIP - Another Chance (2016) - Gio... https://t.co/jGGYcZbs6F","New York City","Papa: Hemingway in Cuba","05.04.2016",0.453540826649145
"72","#film Papa Hemingway in Cuba Movie CLIP - Never Worn (2016) - Drama H... https://t.co/J9kV90vL3F","New York City","Papa: Hemingway in Cuba","05.04.2016",0.516105084453127
"73","Papa Hemingway in Cuba: First Hollywood Movie Shot in Cuba since 1959 https://t.co/vjAM8TGo3J","New Orleans","Papa: Hemingway in Cuba","05.04.2016",0.396680592618027
"74","In new movie PAPA HEMINGWAY IN CUBA, Hemingway tells unequivocally how he saw J. Edgar Hoover &amp; Clyde Tolson in dresses at party (and more)","Los Angeles","Papa: Hemingway in Cuba","05.04.2016",0.898981267164998
"75","Reading:   Papa Hemingway in Cuba: First Hollywood Movie Shot in Cuba since 1959 https://t.co/LJ30Bz5gQP","Seattle","Papa: Hemingway in Cuba","05.04.2016",0.157296988056253
"76","RT @Tribeca: Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.c…","New York City","The Family Fang","05.04.2016",0.809583729998418
"77","Awesome new movie
The Man Who Knew Infinity Official Trailer #1 (2016) 
Dev Patel, Jeremy Irons Movie HD
https://t.co/9p9uGJyZq9","Chicago","The Man Who Knew Infinity","05.04.2016",0.98800900609024
"78","@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with Héctor Medina! https://t.co/ULMXQQStBm","Chicago","Viva","05.04.2016",0.753769613753504
"79","@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with Héctor Medina! https://t.co/8ydmrh5bUH","Chicago","Viva","05.04.2016",0.661744613245758
"80","@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with Héctor Medina! https://t.co/19RXwbiYHD","Chicago","Viva","05.04.2016",0.704293626412054
"81","RT @ScriptReaderPro: Find Out How Writer @markohalloran (Movie Viva) Started His #Screenwriting Career https://t.co/iLjuLOvrD5. Thanks for…","Los Angeles","Viva","05.04.2016",0.177264986656187
"82","Find Out How Writer @markohalloran (Movie Viva) Started His #Screenwriting Career https://t.co/iLjuLOvrD5. Thanks for the interview Mark!","Los Angeles","Viva","05.04.2016",0.23051542448199
"83","7am @djpupdawg will be handling the #WakeYoAssUp mix PLUS you will win tix to the new MOTHER'S DAY movie!","Boston","Mother’s Day","05.04.2016",0.95248439118893
"84","Pre-order #MothersAndDaughters for the perfect Mother's Day gift from @iTunesMovies - See it everywhere May 6th! https://t.co/ExHCyXv4CO","New York City","Mother’s Day","05.04.2016",0.894110407015514
"85","The Hatchlings from The Angry Birds Movie wish YOU a Happy Mother’s Day! 
https://t.co/9FL58hbTCF https://t.co/Pp2tFphYL5","New York City","Mother’s Day","05.04.2016",0.970521629615928
"86","Just in time for Mother's Day!  NJ Kids Movie Review: Mother's Day.  This movie follows several Atlanta-based... https://t.co/9YEON8fkVH","New York City","Mother’s Day","05.04.2016",0.935972856758251
"87","Some Mother's Day Movie selections! xox https://t.co/OgoSPzldTV","New York City","Mother’s Day","05.04.2016",0.98502785764387
"88","RT @prinz_lee: A Mother's Day Message From THE ANGRY BIRDS MOVIE Hatchlings! |  https://t.co/bu4hlNROcc","New York City","Mother’s Day","05.04.2016",0.616956972554105
"89","A Mother's Day Message From THE ANGRY BIRDS MOVIE Hatchlings! |  https://t.co/bu4hlNROcc","New York City","Mother’s Day","05.04.2016",0.536728585304448
"90","A Mother’s Day Message From THE ANGRY BIRDS MOVIE Hatchlings! - https://t.co/F2n5ZvsqGT #corrientelatina https://t.co/bq5MNB1oXX","New York City","Mother’s Day","05.04.2016",0.779515416574544
"91","RT @strollerincity: Getting super excited for our Mother's Day Movie with @Lindt_Chocolate &amp; @Fandango with our fav bloggers! #SITCcelebrat…","New York City","Mother’s Day","05.04.2016",0.769958934585577
"92","RT @strollerincity: @Momtrends crew front and center for our Mother's Day Movie event #SITCcelebatesMothersDay https://t.co/3UyMGHvFzV","New York City","Mother’s Day","05.04.2016",0.711126465205162
"93","@chillhartman are you by yourself in a movie theater watching mother’s day at midnight.","New York City","Mother’s Day","05.04.2016",0.863702474096062
"94","I'm in the middle of watching Mother's Day and it is very literally the worst movie I have ever seen. 

I watched Jem &amp; The Holograms.","New York City","Mother’s Day","05.04.2016",0.0408481876116325
"95","@Momtrends crew front and center for our Mother's Day Movie event #SITCcelebatesMothersDay https://t.co/3UyMGHvFzV","New York City","Mother’s Day","05.04.2016",0.85528862842496
"96","RT @ScreenMediaFilm: Get the perfect Mother's Day gift #MothersAndDaughters starring @CourteneyCox @ashanti @SusanSarandon &amp; more Friday! h…","New York City","Mother’s Day","05.04.2016",0.861755367410608
"97","I have a morbid curiosity to see this Marvel nightmare this weekend, but I think I'll see a real movie instead.  ...I mean MOTHER'S DAY.","Chicago","Mother’s Day","05.04.2016",0.0767158062446859
"98","WATCH: Mother's Day is this weekend. Check out my VIDEO ESSAY on movie moms! - https://t.co/Njolb8r9FP","Chicago","Mother’s Day","05.04.2016",0.86263125786385
"99","@michaelmohan @benyorkjones @btirving we should absolutely write the movie that takes place in between Larry Crowne and Mother's Day","Los Angeles","Mother’s Day","05.04.2016",0.873618305060991
"100","RT @socalfieldtrips: Mother's Day Movie Premier https://t.co/7BeVi5Ia0v via @monicazyoung","Los Angeles","Mother’s Day","05.04.2016",0.676285023149491
"101","Mother's Day Movie Premier https://t.co/7BeVi5Ia0v via @monicazyoung","Los Angeles","Mother’s Day","05.04.2016",0.693342819454138
"102","RT @moviesdotcom: Flirt With History In This 'A Royal Night Out' Making-Of Clip (Exclusive): Mother's Day is right around the c... https://…","Los Angeles","Mother’s Day","05.04.2016",0.841365156054537
"103","RT @enews: Julia Roberts planted a Pretty Woman joke in her movie Mother's Day, because of course: https://t.co/UpVvZ3lj64 https://t.co/5zk…","Los Angeles","Mother’s Day","05.04.2016",0.122164276841757
"104","RT @kindasillymommy: Mother's Day is this weekend. Take your Mom to lunch and to see #MothersDayMovie. Done and Done. You're welcome. https…","Los Angeles","Mother’s Day","05.04.2016",0.815424089065073
"105","Mother's Day is this weekend. Take your Mom to lunch and to see #MothersDayMovie. Done and Done. You're welcome. https://t.co/va5lrpHutm","Los Angeles","Mother’s Day","05.04.2016",0.867767766030303
"106","Me gustó un video de @YouTube de @angrybirds https://t.co/TutolC5FRn The Angry Birds Movie - Happy Mother's Day from the Hatchlings!","Los Angeles","Mother’s Day","05.04.2016",0.9238243307424
"107","Movie Review: 'Mother's Day' is the perfect gift for moms everywhere [by Jason Rzucidlo] https://t.co/9HC5tceG78","Los Angeles","Mother’s Day","05.04.2016",0.984925240605146
"108","RT @KathPenney: Check out: FLASH Mother’s Day Giveaway and The Angry Birds Movie Tickets https://t.co/DbYhkICsx7 via @merlotmommy","Houston","Mother’s Day","05.04.2016",0.820998632875084
"109","Check out: FLASH Mother’s Day Giveaway and The Angry Birds Movie Tickets https://t.co/DbYhkICsx7 via @merlotmommy","Houston","Mother’s Day","05.04.2016",0.849274743500391
"110","'Brave' Will Make You Cry On Mother's Day (In A Good Way) via Bustle #BustleApp https://t.co/oFApg1B27J https://t.co/MJ75nYNlY4","Houston","Mother’s Day","05.04.2016",0.995116300772993
"111","Celebrate Mother’s Day with a chance to win a trip to a Hollywood movie premiere!  Brought to you … https://t.co/f5UdZ29VOH via @matineechat","St. Louis ","Mother’s Day","05.04.2016",0.877177169449078
"112","Celebrate Mother’s Day with a chance to win a trip to a Hollywood movie premiere!… https://t.co/r2gfwMYyzD https://t.co/lAKGvMqLJF","St. Louis ","Mother’s Day","05.04.2016",0.89786840316265
"113","Celebrate Mother’s Day with a chance to win a trip to a Hollywood movie premiere!  Brought to you … https://t.co/tA40zbXVJj via @matineechat","St. Louis ","Mother’s Day","05.04.2016",0.824848619179619
"114","Celebrate Mother’s Day with a chance to win a trip a Hollywood movie premiere!… https://t.co/Po8tpmiCFZ https://t.co/4xYpwwr9l2","St. Louis ","Mother’s Day","05.04.2016",0.846103111982911
"115","This Week’s WAMG Podcast – GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/C7N3gYv51j","St. Louis ","Mother’s Day","05.04.2016",0.958256730701036
"116","RT @CensieJ: Mother's Day Movie &amp; Proflowers - @SeeMothersDay @Proflowers #mothersdaymovie https://t.co/Sxytn18HsT via @censiej https://t.c…","Denver ","Mother’s Day","05.04.2016",0.80076838294012
"117","Mother's Day Movie &amp; Proflowers - @SeeMothersDay @Proflowers #mothersdaymovie https://t.co/Sxytn18HsT via @censiej https://t.co/IvkwevpHVD","Denver ","Mother’s Day","05.04.2016",0.8231088031896
"118","Mother's Day Movie &amp; Proflowers |Building Our Story https://t.co/Sxytn18HsT via @censiej","Denver ","Mother’s Day","05.04.2016",0.911446606194244
"119","My mom and I had a mom/daughter date over the weekend to see the Mother's Day Movie.  It was a great afternoon... https://t.co/3vcSOrYXnc","Denver ","Mother’s Day","05.04.2016",0.932868085877999
"120","A new Mother's Day movie is coming out! How's it look? Comment below! https://t.co/BmhAN729Si","Denver ","Mother’s Day","05.04.2016",0.666338159541083
"121","Free movie ticket for my bday month... — watching Mother's Day at Movie Tavern Aurora https://t.co/u0iLgv65Io","Denver ","Mother’s Day","05.04.2016",0.950159850465404
"122","Mother's Day Movie &amp; Proflowers https://t.co/rSgznqsr4P on @bloglovin","Denver ","Mother’s Day","05.04.2016",0.666037150656692
"123","Got money back for Mother's Day ticket. Turns out it wasn't a remake of the 2010 movie which was a remake of the 1980 movie. What a waste.","Denver ","Mother’s Day","05.04.2016",0.00277997284893211
"124","Need movie night plans for this rainy week? Check out ""Older than Ireland"" at @KendallCinema https://t.co/qkspQxwCzY https://t.co/i2tw6TFclF","Boston","Older Than Ireland","05.04.2016",0.321167703522596
"125","RT @bill_easterly: Auroras seen from International Space Station, shown in new IMAX movie ""A Beautiful Planet"" https://t.co/IfjC8VvNzO","New York City","A Beautiful Planet","05.04.2016",0.93505658871691
"126","Ratchet &amp; Clank is a new animated movie based on a video game. Its tagline is ""Kick Some Asteroid"". That is all. https://t.co/2bMS3LqjCB","New York City","Ratchet & Clank","05.04.2016",0.867090289051428
"127","I liked a @YouTube video https://t.co/OIyildL0Su Ratchet &amp; Clank Movie Review","New York City","Ratchet & Clank","05.04.2016",0.890517689378416
"128","The Ratchet and Clank reboot might be the first case in recorded history of the tie-in game being better than the movie.","New York City","Ratchet & Clank","05.04.2016",0.639012422896694
"129","Ratchet &amp; Clank Movie Review https://t.co/rcMZDzqsUS","New York City","Ratchet & Clank","05.04.2016",0.927530423823277
"130","RT @DMSX900: That face you make when critics give Ratchet&amp;Clank The movie a bad grade what you know about R&amp;C? #RatchetAndClank https://t.c…","New York City","Ratchet & Clank","05.04.2016",0.322051780729141
"131","RT @VentureBeat: Ratchet and Clank’s movie was a sheep at the box office https://t.co/nD6VWtej46 https://t.co/8VvC0bhWaX","New York City","Ratchet & Clank","05.04.2016",0.747410851034942
"132","Check out my review of Ratchet and Clank: The game: The movie at https://t.co/EzQcxQErJY https://t.co/HJOcCK1t7J","Chicago","Ratchet & Clank","05.04.2016",0.279751235723124
"133","Ratchet and Clank, ""You were found with no note, no message, no name... Like me."" -- Adoption movie review https://t.co/xZDrNSukFc","Los Angeles","Ratchet & Clank","05.04.2016",0.568666452430164
"134","Ratchet and Clank, ""You were found with no note, no message, no name... Like me."" -- Adoption movie review https://t.co/sgFulvPrHQ","Los Angeles","Ratchet & Clank","05.04.2016",0.449784970183337
"135","Here to watch Ratchet and Clank movie now","Los Angeles","Ratchet & Clank","05.04.2016",0.811495627178817
"136","I liked a @YouTube video from @rt_theknow https://t.co/oV8F2n6M5k Ratchet &amp; Clank Movie: Does It SUCK? - The Know https://t.co/7hKcFKzQEO","Los Angeles","Ratchet & Clank","05.04.2016",0.689420970084295
"137","I liked a @YouTube video from @rt_theknow https://t.co/oV8F2n6M5k Ratchet &amp; Clank Movie: Does It SUCK? - The Know","Los Angeles","Ratchet & Clank","05.04.2016",0.720119296700408
"138","RT @MizMeliz: 3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/4u6NVSVTOk via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.04.2016",0.451570932079304
"139","3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/4u6NVSVTOk via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.04.2016",0.603147044955339
"140","RT @socalfieldtrips: 5 Fun Facts about the Cast and Director of Ratchet and Clank the Movie # RatchetandClank https://t.co/TDgZezV1lf via @…","Los Angeles","Ratchet & Clank","05.04.2016",0.697627764152232
"141","5 Fun Facts about the Cast and Director of Ratchet and Clank the Movie # RatchetandClank https://t.co/TDgZezV1lf via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.04.2016",0.767994669809724
"142","RT @SassyMamainLA: 3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/9mwIHu11L4","Los Angeles","Ratchet & Clank","05.04.2016",0.584234189404364
"143","3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/9mwIHu11L4","Los Angeles","Ratchet & Clank","05.04.2016",0.695996161870731
"144","just watched the Ratchet and Clank movie and it was so fucking amaziNG.","Los Angeles","Ratchet & Clank","05.04.2016",0.934094386286566
"145","5 Fun Facts about the Cast and Director of Ratchet and Clank the Movie # RatchetandClank https://t.co/eGC0wfLGfv via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.04.2016",0.676488965555787
"146","RT @mandipie4u: Did you see #RatchetAndClank this weekend?! Check out my #movie review: https://t.co/ieQ7YAFfbL https://t.co/XzWAVOjIeq","St. Louis ","Ratchet & Clank","05.04.2016",0.840467690395965
"147","In this episode, we read some of the reviews off of Rotten Tomatoes about Ratchet and Clank's movie. https://t.co/hS0q17Hh1E","St. Louis ","Ratchet & Clank","05.04.2016",0.584126334010731
