"","tweet","city","movie","day","Sentiment_Score"
"20","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/2okqdttwtt","New York City","Keanu","05.06.2016",0.868747275214942
"21","KEANU is the most I've laughed at the movie theater in a long time. It's the rarest of film comedies that doesn't lose momentum in Act 3.","New York City","Keanu","05.06.2016",0.866877738881471
"22","Keanu* RT @JustShaina_: The last movie I saw in theaters was Straight Outta Compton.","New York City","Keanu","05.06.2016",0.939879895089154
"23","Keanu was hilarious. If you're only going to see one movie this weekend, Keanu &gt; Civil War.","New York City","Keanu","05.06.2016",0.783962216361538
"24","I have a question  for riv  ,ed and  cranky  are any of u gonna,see the movie Keanu  or if u seen the trailer  what were ur thoughts ?","New York City","Keanu","05.06.2016",0.37082405915743
"25","Keanu was a movie about a cat and George Michael. Really the greatest movie ever.","New York City","Keanu","05.06.2016",0.812360503616046
"26","I liked a @YouTube video https://t.co/Wxt9U0VYQg Keanu Angry Movie Review","New York City","Keanu","05.06.2016",0.665089187067317
"27","@rockNrollSean88 just a solid re-watchable movie. In Keanu's top 5 for sure","Chicago","Keanu","05.06.2016",0.930021279282332
"28","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are a... https://t.co/WLgtcj7xkp #seo #IT","Chicago","Keanu","05.06.2016",0.692848095901303
"29","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/oRZHOS96la","Chicago","Keanu","05.06.2016",0.915600886527453
"30","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/QAH6ONWntB","Chicago","Keanu","05.06.2016",0.970652858180157
"31","Keanu Is A Good Movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","Chicago","Keanu","05.06.2016",0.983134764841502
"32","#Keanu was the most fun I've ever had watching a movie?","Los Angeles","Keanu","05.06.2016",0.897123304406765
"33","RT @THR: The making of #Keanu: How @KeyAndPeele wrangled 7 shelter kittens for their movie https://t.co/iBaR9dXI9q https://t.co/qb3JYm2QQH","Los Angeles","Keanu","05.06.2016",0.291038769993855
"34","RT @KingBach: My homies movie is out in theaters NOW!! It's hilarious! @JordanPeele @KeeganMKey #KEANU https://t.co/u383HfRckN","Los Angeles","Keanu","05.06.2016",0.824864893780842
"35","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/BpHfvcLY6c","Los Angeles","Keanu","05.06.2016",0.91249233232607
"36","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/Ujc0Ugk5oz","Los Angeles","Keanu","05.06.2016",0.923966804555741
"37","RT @slclosangeles: @marcuspaulk on the Red Carpet of the ""Keanu"" movie premiere rocking @slclosangeles apparel.… https://t.co/hkGIrRuDXH","Los Angeles","Keanu","05.06.2016",0.189407960359955
"38","I liked a @YouTube video https://t.co/qXUcD64SV7 Keanu Angry Movie Review","Los Angeles","Keanu","05.06.2016",0.852541611343678
"39","Movie Review: ""Keanu"" (2016) https://t.co/1nv2pR98wr on @bloglovin","Los Angeles","Keanu","05.06.2016",0.511773546449576
"40","""In a film that takes the most serious action movie tropes not-so-seriously, Hollywood's attempt at a funny JOHN... https://t.co/Ttg5cyKKCt","Los Angeles","Keanu","05.06.2016",0.103851706917738
"41","Just saw #KEANU it was very disappointing. Not that funny. Saw it at matinee price and still not pleased. Cable movie.","Houston","Keanu","05.06.2016",0.000305641324106433
"42","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/w2OHDav4jo","Houston","Keanu","05.06.2016",0.938225548879935
"43","From 'Keanu' to 'Spotlight,' these are your 2016 Golden Trailer Award winners: 
Movie trailers are an art unt... https://t.co/HTPaHlqjQ1","Houston","Keanu","05.06.2016",0.906628224839797
"44","I liked a @YouTube video https://t.co/Fmr8aq98Eg Keanu Angry Movie Review","Houston","Keanu","05.06.2016",0.580159255218494
"45","I liked a @YouTube video https://t.co/Bh4SHEHnk4 Keanu Angry Movie Review","St. Louis ","Keanu","05.06.2016",0.652050386947607
"46","'Dough' Is An Improbable Stoner Comedy That Sounds Funnier Than It Is https://t.co/hkgqiPOB6w","Los Angeles","Dough","05.06.2016",0.576895364197821
"47","Jason Bateman directs adaptation of family dysfunction in “The Family Fang.” https://t.co/P02AhWq0Ri https://t.co/ciqmE0d6bN","Chicago","The Family Fang","05.06.2016",0.441800078759682
"48","The Man Who Knew Infinity Official Trailer #1 (2016) - Dev Patel, Jeremy Irons Movie HD  https://t.co/hOS9gIoCqv","Denver ","The Man Who Knew Infinity","05.06.2016",0.915993794044197
"49","Mamaya mapapanood ko na @hellobangsie @JayeHanash ganda ng reviews sa movie nyo. Kinda excited. @VIVA_Films kudos agad agad #ThisTimeNumber1","Seattle","Viva","05.06.2016",0.473069884861704
"50","I want to see Mother's day because it looks funny and relatable. #GlamCrowd #sponsored https://t.co/a7lVPNrBib","Boston","Mother’s Day","05.06.2016",0.958484068626296
"51","RT @studiesincrap: wait, there's a worse Mother's day movie than MOTHER'S DAY? yes! And @AWolfeful is on it, hilariously  https://t.co/C4yW…","New York City","Mother’s Day","05.06.2016",0.731518712483878
"52","wait, there's a worse Mother's day movie than MOTHER'S DAY? yes! And @AWolfeful is on it, hilariously  https://t.co/C4yWnGv0Ay","New York City","Mother’s Day","05.06.2016",0.812296473964107
"53","Bad Moms is the Kind of Mother’s Day Movie Women Deserve https://t.co/UK8hYsQPzI","New York City","Mother’s Day","05.06.2016",0.129508510599364
"54","I want to see Mother's day because it looks hilarious #GlamCrowd #sponsored https://t.co/RDYyY4tSXp","New York City","Mother’s Day","05.06.2016",0.975187002053832
"55","RT @ScreenMediaFilm: We're so close to #MothersAndDaughters arriving for Mother's Day - Pre-order it now! https://t.co/ExHCyXv4CO 5/6/16! h…","New York City","Mother’s Day","05.06.2016",0.628310003440289
"56","An early Mother's Day Celebration with Stroller in the City &amp; Mother's Day Movie! https://t.co/G6YgfPpfCw","New York City","Mother’s Day","05.06.2016",0.813127124298684
"57","<U+30B7><U+30CD><U+30DE><U+6620><U+5199><U+5BA4>MOVIE  Mother’s Day <U+6BCD><U+306E><U+65E5><U+306F><U+7B11><U+3044><U+3068><U+6D99><U+3067>
<U+3010>30<U+9762>·<U+6587><U+5316>·<U+82B8><U+80FD>·5/7/2016<U+53F7><U+3011><U+30ED><U+30DE><U+30F3><U+30C6><U+30A3><U+30C3><U+30AF>·<U+30B3><U+30E1><U+30C7><U+30A3><U+30FC><U+3067><U+306F><U+5B9A><U+8A55><U+306E><U+3042><U+308B><U+30B2><U+30A4><U+30EA><U+30FC>·<U+30DE><U+30FC><U+30B7><U+30E3><U+30EB><U+76E3><U+7763><U+306E><U+65B0><U+4F5C>
https://t.co/rm8QjWLoIg https://t.co/udLebUDA2S","New York City","Mother’s Day","05.06.2016",0.852027269901949
"58","we went to see the Mother's Day movie absolutely loved it!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","New York City","Mother’s Day","05.06.2016",0.977171811661477
"59","An early Mother's Day Celebration with Stroller in the City &amp; Mother's Day Movie! - https://t.co/94WSNPO01u https://t.co/I3BPtqsvOT","New York City","Mother’s Day","05.06.2016",0.732652497171614
"60","RT @kevinpokeeffe: You will be stunned to learn I do not think MOTHER’S DAY is a very good movie!! https://t.co/lkdbpDJbHg https://t.co/5Rx…","New York City","Mother’s Day","05.06.2016",0.969750141045188
"61","<U+30B7><U+30CD><U+30DE><U+6620><U+5199><U+5BA4>MOVIE  Mother's Day <U+6BCD><U+306E><U+65E5><U+306F><U+7B11><U+3044><U+3068><U+6D99><U+3067> https://t.co/LParo828BF","New York City","Mother’s Day","05.06.2016",0.859708252004067
"62","I believe the movie Mother's Day should be retitled Julia Roberts Wig.","Chicago","Mother’s Day","05.06.2016",0.328717627727037
"63","Weekend: Eat. Drink. Do.: Five Kentucky Derby parties, $2 slices of pizza, a Mother's Day movie and more things to… https://t.co/cpz6PJE17R","Chicago","Mother’s Day","05.06.2016",0.91689659129893
"64","RT @enews: Julia Roberts planted a Pretty Woman joke in her movie Mother's Day, because of course: https://t.co/UpVvZ3lj64 https://t.co/5zk…","Los Angeles","Mother’s Day","05.06.2016",0.122164276841757
"65","RT @TheWrap: EXCLU: @JenYamato, @TheAmyNicholson, @Roxanne73 to host @ElReyNetwork's Mother's Day Mara... https://t.co/uDPvddhTZo https://t…","Los Angeles","Mother’s Day","05.06.2016",0.808119189498912
"66","RT @GiannaSimone1: I added a video to a @YouTube playlist https://t.co/QJInp9gfuv Mother's Day Movie in Theaters TODAY - Love, Gianna","Los Angeles","Mother’s Day","05.06.2016",0.978134598426737
"67","Bad Moms is the Kind of Mother’s Day Movie Women Deserve https://t.co/HFiDfKpOxI #indiefilm","Los Angeles","Mother’s Day","05.06.2016",0.113215384535115
"68","Over on @ThePlaylist, I wrote about our <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>Favorite Movie Moms <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> in honor of Mother's Day. https://t.co/kb4Cd8BXv5","Los Angeles","Mother’s Day","05.06.2016",0.99387861925397
"69","RT @kindasillymommy: In honor of the Mother’s Day Holiday, THE ANGRY BIRDS MOVIE Hatchlings have released an adorable new message to... htt…","Los Angeles","Mother’s Day","05.06.2016",0.942703355329871
"70","In honor of the Mother’s Day Holiday, THE ANGRY BIRDS MOVIE Hatchlings have released an adorable new message to... https://t.co/TWCTEAlNBL","Los Angeles","Mother’s Day","05.06.2016",0.964662842024521
"71","Mother's Day: The houses of our favorite movie moms #zillow,homesforsale, https://t.co/fi6YpxZCNq https://t.co/Xb0mgjJ5Iy","Los Angeles","Mother’s Day","05.06.2016",0.820583064287206
"72","RT @Jewerstein: Give ur mom the gift of never having to see the movie Mother's Day.","Los Angeles","Mother’s Day","05.06.2016",0.791163147649762
"73","RT @TheAmyNicholson: Make Mother's Day even more badass: @jenyamato @roxanne73 and I are hosting an all-weekend movie marathon on El Rey! h…","Los Angeles","Mother’s Day","05.06.2016",0.917414886447775
"74","Make Mother's Day even more badass: @jenyamato @roxanne73 and I are hosting an all-weekend movie marathon on El Rey! https://t.co/bgfQZkaUoD","Los Angeles","Mother’s Day","05.06.2016",0.953183640982898
"75","Give ur mom the gift of never having to see the movie Mother's Day.","Los Angeles","Mother’s Day","05.06.2016",0.895622124312754
"76","RT @OrganizedIsland: Happy Mother's Day from The Angry Birds Movie Hatchlings - #AngryBirdsMovie https://t.co/rZ8rQdkr9e via @2kidsandacoup…","Los Angeles","Mother’s Day","05.06.2016",0.799483568493749
"77","Happy Mother's Day from The Angry Birds Movie Hatchlings - #AngryBirdsMovie https://t.co/rZ8rQdkr9e via @2kidsandacoupon","Los Angeles","Mother’s Day","05.06.2016",0.866463577572524
"78","The Angry Birds Movie - Happy Mother's Day from the Hatchlings! https://t.co/7xpGKqRCI6","Los Angeles","Mother’s Day","05.06.2016",0.964412306163271
"79","Mother's Day  baskets <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7> Movie night $11

Exclusive Mother's Day $60 
Mani / Pedi $13

Edible… https://t.co/xzkfMGG25R","Los Angeles","Mother’s Day","05.06.2016",0.515678592332169
"80","'Mother's Day' a great day at the movies with Mom: In fact, if you want a thoroughly entertaining movie... https://t.co/Ac86Iwyns1 #poll","Los Angeles","Mother’s Day","05.06.2016",0.996952879460776
"81","RT @THESTYLEGUYDE: Mother's Day Movie: @CaterinaJewelry The Perfect Gift #SeeMothersDay https://t.co/NF1wKtig4u","Los Angeles","Mother’s Day","05.06.2016",0.987175481955871
"82","Mother's Day  baskets<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BD><ed><U+00B2><U+0090>
 
Movie night $11

Exclusive Mother's Day $60 

Mani / Pedi $13

Edible… https://t.co/6scufKtu8K","Los Angeles","Mother’s Day","05.06.2016",0.610785451446253
"83","Mother's Day  baskets <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>

Movie night $11

Exclusive Mother's Day $60 

Mani / Pedi… https://t.co/yJp5CYlee1","Los Angeles","Mother’s Day","05.06.2016",0.596223720591867
"84","Great movie from Sony Pictures Entertainment's Stage 6 Productions! Take your mom for Mother's Day... you'll both lo…https://t.co/Ubr7oLfTNh","Los Angeles","Mother’s Day","05.06.2016",0.926475528961158
"85","Happy Mother's Day from The Angry Birds Movie Hatchlings - #AngryBirdsMovie https://t.co/G9KCzoHcr7 via @2kidsandacoupon","Houston","Mother’s Day","05.06.2016",0.930845975668948
"86","@SmileyLuva81 yeah mother's day appreciation movie. No<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","Houston","Mother’s Day","05.06.2016",0.842611923080773
"87","RT @CensieJ: Mother's Day Movie &amp; Proflowers - @SeeMothersDay @Proflowers #mothersdaymovie https://t.co/Sxytn18HsT via @censiej https://t.c…","Denver ","Mother’s Day","05.06.2016",0.80076838294012
"88","RT @iiicenter: Need movie night plans for this rainy week? Check out ""Older than Ireland"" at @KendallCinema https://t.co/qkspQxwCzY https:/…","Boston","Older Than Ireland","05.06.2016",0.26305515111329
"89","Movie Review: Feel like an astronaut in @IMAX's new documentary, #ABeautifulPlanet https://t.co/6hU4KSW182 via @Cassandra_Hsiao","Los Angeles","A Beautiful Planet","05.06.2016",0.826159583818948
"90","RT @SciGuySpace: Finally saw the IMAX film ""A Beautiful Planet,"" which isn't so much about Earth as the @Space_Station. Easily the best ISS…","Houston","A Beautiful Planet","05.06.2016",0.985321406222782
"91","Going to watch ratchet and clank the movie with my niece. -excited-","New York City","Ratchet & Clank","05.06.2016",0.542541296510267
"92","RT @JimmFORCE: Ratchet &amp; Clank Movie Review || Does It Kick Asteroid or Fall To Earth?: https://t.co/XrAKy0YS10 via @YouTube","New York City","Ratchet & Clank","05.06.2016",0.980799268088944
"93","After that me and my niece are done. We are going to see ratchet and clank the movie and later go out eat some sushi. I am very excited!","New York City","Ratchet & Clank","05.06.2016",0.682718619075923
"94","Video game site reviews of Ratchet and Clank the movie:  ""It sucked.  8/10.""","Lincoln ","Ratchet & Clank","05.06.2016",0.075608085355842
"95","RATCHET &amp; CLANK Movieguide® Movie Review https://t.co/oYfKgGVA6D","New Orleans","Ratchet & Clank","05.06.2016",0.739758314598686
"96","RATCHET &amp; CLANK Movieguide® Movie Review https://t.co/IOx28glovg","New Orleans","Ratchet & Clank","05.06.2016",0.826255226461446
"97","RATCHET &amp; CLANK Video Review | Movieguide | Movie Reviews for Christians https://t.co/LpAXmJPOJG","New Orleans","Ratchet & Clank","05.06.2016",0.670268965053408
"98","RT @socalfieldtrips: 3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/vfd0E8Doo2 via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.06.2016",0.488339119059369
"99","3 Lessons Kids Can Learn From Ratchet and Clank the Movie #RachetandClank https://t.co/vfd0E8Doo2 via @MrsKathyKing","Los Angeles","Ratchet & Clank","05.06.2016",0.59137543003739
"100","@katiewalshstx @bwpachinger There's a Ratchet &amp; Clank movie?","Los Angeles","Ratchet & Clank","05.06.2016",0.414765120455425
"101","RT @Battybuddy: Gonna be watching the ratchet and clank movie in 3d, I figured id splurg a bit, but it turns out i get free refills. https:…","Seattle","Ratchet & Clank","05.06.2016",0.697565121857327
"102","Gonna be watching the ratchet and clank movie in 3d, I figured id splurg a bit, but it turns out i get free refills. https://t.co/x0BLzfTEPu","Seattle","Ratchet & Clank","05.06.2016",0.668322335415483
"103","RT @NicanBun: Ratchet and clank movie was awesome!","Seattle","Ratchet & Clank","05.06.2016",0.767321408706861
"104","I liked a @YouTube video from @blacknerd https://t.co/IJ2dK8vPg2 RATCHET &amp; CLANK Movie Review - Is It THAT Bad?","Denver ","Ratchet & Clank","05.06.2016",0.753395405780461
"105","RT @TheMattEspinosa: daaannngggg. So many of yall are bringing the movie to a theater at your city! I'll keep tweeting the cities that have…","Los Angeles","Viktoria","05.06.2016",0.431060168844681
"106","With the director and producer of Men &amp; Chicken. Omg that movie was hilarious xD https://t.co/KNKq3qfMP1","Los Angeles","Men & Chicken","05.06.2016",0.892911276205826
"107","RT @sonyclassics: #TheMeddler's @LoreneScafaria tells @ELLEmagazine @lindseyweber how she got @Beyonce to donate a song for the movie: http…","New York City","The Meddler","05.06.2016",0.214406783893408
"108","RT @adamraycomedy: NEW @ALNpodcast w/ the beautiful @SusanSarandon!! We talk ping pong, weed &amp; her new movie THE MEDDLER! Enjoy it: https:/…","Los Angeles","The Meddler","05.06.2016",0.288547151862287
"109","RT @SideshowNetwork: .@SusanSarandon is on the @ALNPodcast! She talks her new movie The Meddler! Tune in NOW! https://t.co/2yODIfUjc6 https…","Los Angeles","The Meddler","05.06.2016",0.131297320679564
"110","RT @tyleroakley: @SusanSarandon just saw The Meddler &amp; it was so so so so so good, thank you for such a half laugh-out-loud &amp; half moved-to…","Los Angeles","The Meddler","05.06.2016",0.856815003776717
"111","NEW @ALNpodcast w/ the beautiful @SusanSarandon!! We talk ping pong, weed &amp; her new movie THE MEDDLER! Enjoy it: https://t.co/uVoC37CSNX","Los Angeles","The Meddler","05.06.2016",0.368475437239806
"112",".@SusanSarandon is on the @ALNPodcast! She talks her new movie The Meddler! Tune in NOW! https://t.co/2yODIfUjc6 https://t.co/HdD4ZM00UP","Los Angeles","The Meddler","05.06.2016",0.178659364219055
"113","RT @LamorneMorris: The Meddler opens this week! Go see it. By @LoreneScafaria  she promised to put me in her next movie! Right?! https://t.…","Los Angeles","The Meddler","05.06.2016",0.0892087611304091
"114","Movie Review: Green Room https://t.co/TMFk8c4574","New York City","Green Room","05.06.2016",0.827502756289497
"115","Movie Review: Green Room https://t.co/zL6xUMHw1c","New York City","Green Room","05.06.2016",0.631185240972347
"116","Movie Review: Green Room https://t.co/yLFCtIg2xC","New York City","Green Room","05.06.2016",0.821319637512716
"117","RT @Tribeca: Key and Peele's subversive intelligence powers the comedy duo's gleefully-absurd #KEANU. https://t.co/EKnyjGUklc https://t.co/…","New York City","Green Room","05.06.2016",0.320886072255445
"118","RT @Tribeca: See @BatemanJason's deeply-felt and caustically funny #Tribeca2016 gem @TheFamilyFang now! https://t.co/EKnyjGUklc https://t.c…","New York City","Green Room","05.06.2016",0.871366972238248
"119","See @BatemanJason's deeply-felt and caustically funny #Tribeca2016 gem @TheFamilyFang now! https://t.co/EKnyjGUklc https://t.co/Tq3mGbrCVj","New York City","Green Room","05.06.2016",0.962907010217406
"120","Music driven double feature tonight. Sing Street is the sort of movie I want to make. Green Room is the sort of movie I want to be in.","Chicago","Green Room","05.06.2016",0.559157630165272
"121","Go see Green Room. Wild movie.","Los Angeles","Green Room","05.06.2016",0.268821990967939
"122","Haven't decided which hero vs. hero movie I'm going to see tomorrow — Captain America or Green Room.","Los Angeles","Green Room","05.06.2016",0.58849158850216
"123","RT @MovioHQ: The best action movie out right now cost just $5 million to make https://t.co/kCCfwKv4CC #moviegeeks https://t.co/9UdACFfOkJ","Los Angeles","Green Room","05.06.2016",0.941332677293827
"124","As if the jungle book story line wasnt good enough the graphics were amazing considering the whole movie was filmed in a green room.","Houston","Green Room","05.06.2016",0.0963032326627168
"125","The Green Room Watch This Movie https://t.co/frNymSwRaL","Denver ","Green Room","05.06.2016",0.657745047900458
